post_id,thread_id,order,true_primary,true_secondary,pred_primary,pred_secondary
cad_7049,506,"506, 02, 01",Neutral,"""NA""",Neutral,NA
cad_22207,506,"506, 02, 02",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,AffiliationDirectedAbuse,NA
cad_7058,506,"506, 03, 02",Neutral,"""NA""",Neutral,NA
cad_22209,506,"506, 04, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_22216,506,"506, 02, 02, 02",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,AffiliationDirectedAbuse,NA
cad_22211,506,"506, 04, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,Neutral,NA
cad_7060,506,"506, 03, 02, 01",Neutral,"""NA""",Neutral,NA
cad_22203,506,"506, 03, 01, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,AffiliationDirectedAbuse,NA
cad_7117,506,"506, 06, 01, 01",Neutral,"""NA""",Neutral,NA
cad_7071,506,"506, 03, 01, 02",Neutral,"""NA""",Neutral,NA
cad_7068,506,"506, 02, 02, 01",Neutral,"""NA""",Neutral,NA
cad_22210,506,"506, 04, 01, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,Neutral,NA
cad_26507,506,506-title,Neutral,"""NA""",Neutral,NA
cad_7101,512,"512, 02",Neutral,"""NA""",Neutral,NA
cad_7134,512,"512, 03",Neutral,"""NA""",Neutral,NA
cad_7135,512,"512, 04",Neutral,"""NA""",Neutral,NA
cad_7143,512,"512, 05",Neutral,"""NA""",Neutral,NA
cad_7177,512,"512, 06",Neutral,"""NA""",Neutral,NA
cad_7201,512,"512, 07",Neutral,"""NA""",Neutral,NA
cad_7144,512,"512, 03, 01",Neutral,"""NA""",Neutral,NA
cad_7162,512,"512, 02, 02",Neutral,"""NA""",Neutral,NA
cad_7176,512,"512, 03, 02",Neutral,"""NA""",Neutral,NA
cad_7189,512,"512, 03, 03",Neutral,"""NA""",Neutral,NA
cad_7232,512,"512, 02, 03",Neutral,"""NA""",Neutral,NA
cad_22223,512,"512, 02, 01",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_7113,512,"512, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_7196,512,"512, 02, 01, 02",Neutral,"""NA""",Neutral,NA
cad_7225,512,"512, 04, 01, 01",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_26512,512,512-title,Neutral,"""NA""",Neutral,NA
cad_7109,513,"513, 01",Neutral,"""NA""",Neutral,NA
cad_7114,513,"513, 05",Neutral,"""NA""",Neutral,NA
cad_7172,513,"513, 06",Neutral,"""NA""",Neutral,NA
cad_22222,513,"513, 03",Slur,"""NA""",Slur,NA
cad_22225,513,"513, 04",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_22226,513,"513, 03, 01",Slur,"""NA""",Slur,NA
cad_22227,513,"513, 03, 01, 01",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_26513,513,513-title,Neutral,"""NA""",Neutral,NA
cad_7132,515,"515, 02",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_7146,515,"515, 03",Neutral,"""NA""",Neutral,NA
cad_22230,515,"515, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_22232,515,"515, 03, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_7242,515,"515, 03, 01, 01",Neutral,"""NA""",Neutral,NA
cad_26515,515,515-title,Neutral,"""NA""",Neutral,NA
cad_20625,515,515-post,Neutral,"""NA""",Neutral,NA
cad_7191,520,"520, 02",Neutral,"""NA""",Neutral,NA
cad_7195,520,"520, 03",Neutral,"""NA""",Neutral,NA
cad_7218,520,"520, 04",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_7278,520,"520, 07",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_22252,520,"520, 05",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_22256,520,"520, 06",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_22257,520,"520, 06",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,Neutral,NA
cad_22262,520,"520, 06, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,AffiliationDirectedAbuse,NA
cad_26520,520,520-title,Neutral,"""NA""",Neutral,NA
cad_7316,529,"529, 02",Neutral,"""NA""",Neutral,NA
cad_7350,529,"529, 13",Neutral,"""NA""",Neutral,NA
cad_22271,529,"529, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,Slur,NA
cad_7348,529,"529, 12",Neutral,"""NA""",Neutral,NA
cad_7364,529,"529, 16",Neutral,"""NA""",Neutral,NA
cad_7367,529,"529, 17",Neutral,"""NA""",Neutral,NA
cad_7339,529,"529, 11",Neutral,"""NA""",Neutral,NA
cad_7375,529,"529, 18",Neutral,"""NA""",Neutral,NA
cad_7336,529,"529, 10",Neutral,"""NA""",Neutral,NA
cad_7334,529,"529, 09",Neutral,"""NA""",Neutral,NA
cad_7353,529,"529, 14",Neutral,"""NA""",Neutral,NA
cad_7361,529,"529, 15",Neutral,"""NA""",Neutral,NA
cad_7477,529,"529, 19",Neutral,"""NA""",Neutral,NA
cad_8750,529,"529, 20",Neutral,"""NA""",Neutral,NA
cad_8777,529,"529, 21",Neutral,"""NA""",Neutral,NA
cad_7324,529,"529, 08",Neutral,"""NA""",Neutral,NA
cad_7323,529,"529, 07",Neutral,"""NA""",Neutral,NA
cad_7321,529,"529, 06",Neutral,"""NA""",Neutral,NA
cad_7320,529,"529, 05",Neutral,"""NA""",Neutral,NA
cad_7319,529,"529, 04",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_7318,529,"529, 03",Neutral,"""NA""",Neutral,NA
cad_8756,529,"529, 20, 01",Neutral,"""NA""",Neutral,NA
cad_7371,529,"529, 04, 02",Neutral,"""NA""",Neutral,NA
cad_7409,529,"529, 04, 04",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_7376,529,"529, 04, 03",Neutral,"""NA""",Neutral,NA
cad_7349,529,"529, 08, 03",Neutral,"""NA""",Neutral,NA
cad_7345,529,"529, 05, 01",Neutral,"""NA""",Neutral,NA
cad_7340,529,"529, 08, 02",Neutral,"""NA""",Neutral,NA
cad_7338,529,"529, 08, 01",Neutral,"""NA""",Neutral,NA
cad_7325,529,"529, 04, 01",Neutral,"""NA""",Neutral,NA
cad_7337,529,"529, 10, 01",Neutral,"""NA""",Neutral,NA
cad_7333,529,"529, 07, 02",Neutral,"""NA""",Neutral,NA
cad_7328,529,"529, 03, 01",Neutral,"""NA""",Neutral,NA
cad_7329,529,"529, 07, 01",Neutral,"""NA""",Neutral,NA
cad_7330,529,"529, 03, 02",Neutral,"""NA""",Neutral,NA
cad_7357,529,"529, 08, 02, 01",Neutral,"""NA""",Neutral,NA
cad_7332,529,"529, 03, 02, 01",Neutral,"""NA""",Neutral,NA
cad_7414,529,"529, 03, 02, 02",Neutral,"""NA""",Neutral,NA
cad_7358,529,"529, 07, 01, 01",Neutral,"""NA""",Neutral,NA
cad_7381,529,"529, 04, 02, 01",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_7374,529,"529, 08, 03, 01",Neutral,"""NA""",Neutral,NA
cad_7422,529,"529, 07, 02, 01",Neutral,"""NA""",Neutral,NA
cad_26529,529,529-title,Neutral,"""NA""",Neutral,NA
cad_7396,538,"538, 02",Neutral,"""NA""",Neutral,NA
cad_7417,538,"538, 03",Neutral,"""NA""",Neutral,NA
cad_7492,538,"538, 04",Neutral,"""NA""",Neutral,NA
cad_7410,538,"538, 02, 01",Neutral,"""NA""",Neutral,NA
cad_7418,538,"538, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_26537,538,538-title,Neutral,"""NA""",Neutral,NA
cad_7426,541,"541, 01",Neutral,"""NA""",Neutral,NA
cad_22301,541,"541, 10",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,PersonDirectedAbuse,NA
cad_22300,541,"541, 10",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,PersonDirectedAbuse,NA
cad_22295,541,"541, 08",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,PersonDirectedAbuse,NA
cad_22288,541,"541, 03",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,PersonDirectedAbuse,NA
cad_22287,541,"541, 02",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,PersonDirectedAbuse,NA
cad_22286,541,"541, 02",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,PersonDirectedAbuse,NA
cad_25980,541,"541, 09",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,Neutral,NA
cad_22284,541,"541, 02",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,PersonDirectedAbuse,NA
cad_7480,541,"541, 12",Neutral,"""NA""",Neutral,NA
cad_7476,541,"541, 11",Neutral,"""NA""",Neutral,NA
cad_22285,541,"541, 02",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,PersonDirectedAbuse,NA
cad_7444,541,"541, 07",Neutral,"""NA""",Neutral,NA
cad_7433,541,"541, 06",Neutral,"""NA""",Neutral,NA
cad_7432,541,"541, 05",Neutral,"""NA""",Neutral,NA
cad_7430,541,"541, 04",Neutral,"""NA""",Neutral,NA
cad_22316,541,"541, 07, 02",CounterSpeech,CounterSpeech / person-directed,Neutral,NA
cad_7467,541,"541, 08, 01",Neutral,"""NA""",Neutral,NA
cad_7437,541,"541, 02, 01",Neutral,"""NA""",Neutral,NA
cad_22303,541,"541, 07, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,PersonDirectedAbuse,NA
cad_22290,541,"541, 03, 01",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_22302,541,"541, 07, 01",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,PersonDirectedAbuse,NA
cad_7473,541,"541, 10, 01",Neutral,"""NA""",Neutral,NA
cad_7475,541,"541, 10, 01, 01",Neutral,"""NA""",Neutral,NA
cad_22314,541,"541, 03, 01, 04",CounterSpeech,CounterSpeech / person-directed,PersonDirectedAbuse,NA
cad_22313,541,"541, 03, 01, 04",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,PersonDirectedAbuse,NA
cad_22293,541,"541, 03, 01, 02",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_7436,541,"541, 03, 01, 01",Neutral,"""NA""",Neutral,NA
cad_7439,541,"541, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_7468,541,"541, 03, 01, 03",Neutral,"""NA""",Neutral,NA
cad_7470,541,"541, 08, 01, 01",Neutral,"""NA""",Neutral,NA
cad_22292,541,"541, 03, 01, 02",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_26540,541,541-title,Neutral,"""NA""",Neutral,NA
cad_7435,542,"542, 02",Neutral,"""NA""",Neutral,NA
cad_7445,542,"542, 04",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_7464,542,"542, 06",Neutral,"""NA""",Neutral,NA
cad_8287,542,"542, 07",Neutral,"""NA""",Neutral,NA
cad_7441,542,"542, 02, 01",Neutral,"""NA""",Neutral,NA
cad_7460,542,"542, 03, 01",Neutral,"""NA""",Neutral,NA
cad_7478,542,"542, 06, 01",Neutral,"""NA""",Neutral,NA
cad_7490,542,"542, 06, 02",Neutral,"""NA""",Neutral,NA
cad_22289,542,"542, 01, 01",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_7457,542,"542, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_7488,542,"542, 06, 01, 01",Neutral,"""NA""",Neutral,NA
cad_7494,542,"542, 06, 01, 02",Neutral,"""NA""",Neutral,NA
cad_22299,542,"542, 05, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Slur,NA
cad_27356,542,542-title,PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_7500,551,"551, 01",Neutral,"""NA""",Neutral,NA
cad_7606,551,"551, 02",Neutral,"""NA""",Neutral,NA
cad_7509,551,"551, 01, 01",Neutral,"""NA""",Neutral,NA
cad_7521,551,"551, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_26546,551,551-title,IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_7501,549,"549, 02",Neutral,"""NA""",Neutral,NA
cad_7508,549,"549, 03",Neutral,"""NA""",Neutral,NA
cad_22325,549,"549, 01",Neutral,"""NA""",Neutral,NA
cad_7503,549,"549, 01, 01",Neutral,"""NA""",Neutral,NA
cad_7513,549,"549, 01, 02",Neutral,"""NA""",Neutral,NA
cad_7843,549,"549, 03, 01",Neutral,"""NA""",Neutral,NA
cad_26544,549,549-title,Neutral,"""NA""",Neutral,NA
cad_7506,553,"553, 02",Neutral,"""NA""",Neutral,NA
cad_7507,553,"553, 02, 01",Neutral,"""NA""",Neutral,NA
cad_26548,553,553-title,Neutral,"""NA""",Neutral,NA
cad_7516,555,"555, 03",Neutral,"""NA""",Neutral,NA
cad_22326,555,"555, 02",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,Neutral,NA
cad_22327,555,"555, 02, 01",Neutral,"""NA""",Neutral,NA
cad_22334,555,"555, 02, 02",Neutral,"""NA""",Neutral,NA
cad_7517,555,"555, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_27361,555,555-title,AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,AffiliationDirectedAbuse,NA
cad_7607,562,"562, 01",Neutral,"""NA""",Neutral,NA
cad_22438,562,"562, 19",Neutral,"""NA""",Neutral,NA
cad_22388,562,"562, 09",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,AffiliationDirectedAbuse,NA
cad_22387,562,"562, 09",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,AffiliationDirectedAbuse,NA
cad_22379,562,"562, 06",IdentityDirectedAbuse,IdentityDirectedAbuse / glorification,Neutral,NA
cad_22378,562,"562, 05",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_22377,562,"562, 05",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,AffiliationDirectedAbuse,NA
cad_22376,562,"562, 02",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_8521,562,"562, 21",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,Neutral,NA
cad_8371,562,"562, 20",Neutral,"""NA""",Neutral,NA
cad_7858,562,"562, 18",Neutral,"""NA""",Neutral,NA
cad_7714,562,"562, 16",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_7679,562,"562, 15",Neutral,"""NA""",Neutral,NA
cad_7674,562,"562, 14",Neutral,"""NA""",Neutral,NA
cad_7727,562,"562, 17",Neutral,"""NA""",Neutral,NA
cad_7664,562,"562, 13",Neutral,"""NA""",Neutral,NA
cad_7614,562,"562, 03",Neutral,"""NA""",Neutral,NA
cad_7618,562,"562, 04",Neutral,"""NA""",Neutral,NA
cad_7622,562,"562, 07",Neutral,"""NA""",Neutral,NA
cad_7626,562,"562, 08",Neutral,"""NA""",Neutral,NA
cad_7649,562,"562, 10",Neutral,"""NA""",Neutral,NA
cad_7652,562,"562, 11",Neutral,"""NA""",Neutral,NA
cad_7661,562,"562, 12",Neutral,"""NA""",Neutral,NA
cad_25982,562,"562, 05, 01",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,Neutral,NA
cad_22389,562,"562, 09, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,Neutral,NA
cad_7680,562,"562, 05, 02",Neutral,"""NA""",Neutral,NA
cad_7682,562,"562, 10, 02",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_7703,562,"562, 11, 01",Neutral,"""NA""",Neutral,NA
cad_7671,562,"562, 10, 01",Neutral,"""NA""",Neutral,NA
cad_7627,562,"562, 03, 01",Neutral,"""NA""",Neutral,NA
cad_7926,562,"562, 14, 01",Neutral,"""NA""",Neutral,NA
cad_7924,562,"562, 17, 01",Neutral,"""NA""",Neutral,NA
cad_7879,562,"562, 06, 02",Neutral,"""NA""",Neutral,NA
cad_7653,562,"562, 06, 01",Neutral,"""NA""",Neutral,NA
cad_7637,562,"562, 03, 01, 01",Neutral,"""NA""",Neutral,NA
cad_7914,562,"562, 06, 02, 01",Neutral,"""NA""",Neutral,NA
cad_7701,562,"562, 10, 02, 01",Neutral,"""NA""",Neutral,NA
cad_22385,562,"562, 03, 01, 02",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,Neutral,NA
cad_7654,562,"562, 09, 01, 01",Neutral,"""NA""",Neutral,NA
cad_7728,562,"562, 06, 01, 01",Neutral,"""NA""",Neutral,NA
cad_22390,562,"562, 09, 01, 02",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,Neutral,NA
cad_22391,562,"562, 09, 01, 02",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,Neutral,NA
cad_22394,562,"562, 03, 01, 03",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_7662,562,"562, 05, 01, 01",Neutral,"""NA""",Neutral,NA
cad_22454,562,"562, 03, 01, 04",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,Neutral,NA
cad_26556,562,562-title,Neutral,"""NA""",Neutral,NA
cad_7624,564,"564, 02",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_22382,564,"564, 03",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,Slur,NA
cad_26558,564,564-title,Neutral,"""NA""",Neutral,NA
cad_7631,565,"565, 01",Neutral,"""NA""",Neutral,NA
cad_7640,565,"565, 02",Neutral,"""NA""",Neutral,NA
cad_7675,565,"565, 03",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,PersonDirectedAbuse,NA
cad_7676,565,"565, 03",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,PersonDirectedAbuse,NA
cad_7632,565,"565, 01, 01",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_7642,565,"565, 02, 01",Neutral,"""NA""",Neutral,NA
cad_22398,565,"565, 03, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_22399,565,"565, 03, 01",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,IdentityDirectedAbuse,NA
cad_7633,565,"565, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_7646,565,"565, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_7684,565,"565, 03, 01, 01",Neutral,"""NA""",Neutral,NA
cad_22393,565,"565, 01, 01, 02",Slur,"""NA""",Slur,NA
cad_22431,565,"565, 03, 01, 02",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,PersonDirectedAbuse,NA
cad_26559,565,565-title,Neutral,"""NA""",Neutral,NA
cad_22412,567,"567, 18",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,AffiliationDirectedAbuse,NA
cad_22418,567,"567, 23",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,AffiliationDirectedAbuse,NA
cad_7756,567,"567, 20",Neutral,"""NA""",Neutral,NA
cad_22417,567,"567, 23",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,AffiliationDirectedAbuse,NA
cad_7764,567,"567, 21",Neutral,"""NA""",Neutral,NA
cad_7851,567,"567, 34",Neutral,"""NA""",Neutral,NA
cad_22406,567,"567, 11",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,Neutral,NA
cad_7772,567,"567, 22",Neutral,"""NA""",Neutral,NA
cad_22403,567,"567, 05",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,Neutral,NA
cad_7780,567,"567, 24",Neutral,"""NA""",Neutral,NA
cad_22396,567,"567, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,AffiliationDirectedAbuse,NA
cad_22395,567,"567, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,AffiliationDirectedAbuse,NA
cad_7799,567,"567, 26",Neutral,"""NA""",Neutral,NA
cad_7800,567,"567, 27",Neutral,"""NA""",Neutral,NA
cad_8048,567,"567, 42",Neutral,"""NA""",Neutral,NA
cad_7808,567,"567, 30",Neutral,"""NA""",Neutral,NA
cad_7812,567,"567, 31",Neutral,"""NA""",Neutral,NA
cad_7931,567,"567, 41",Neutral,"""NA""",Neutral,NA
cad_7927,567,"567, 40",Neutral,"""NA""",Neutral,NA
cad_7817,567,"567, 32",Neutral,"""NA""",Neutral,NA
cad_7872,567,"567, 37",Neutral,"""NA""",Neutral,NA
cad_7834,567,"567, 33",Neutral,"""NA""",Neutral,NA
cad_7861,567,"567, 36",Neutral,"""NA""",Neutral,NA
cad_7855,567,"567, 35",Neutral,"""NA""",Neutral,NA
cad_7753,567,"567, 19",Neutral,"""NA""",Neutral,NA
cad_7752,567,"567, 17",Neutral,"""NA""",Neutral,NA
cad_25983,567,"567, 39",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,PersonDirectedAbuse,NA
cad_22422,567,"567, 25",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,AffiliationDirectedAbuse,NA
cad_7691,567,"567, 02",Neutral,"""NA""",Neutral,NA
cad_7692,567,"567, 03",Neutral,"""NA""",Neutral,NA
cad_7697,567,"567, 04",Neutral,"""NA""",Neutral,NA
cad_7708,567,"567, 06",Neutral,"""NA""",Neutral,NA
cad_22437,567,"567, 38",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_22436,567,"567, 38",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,Neutral,NA
cad_7748,567,"567, 16",Neutral,"""NA""",Neutral,NA
cad_7720,567,"567, 08",Neutral,"""NA""",Neutral,NA
cad_7723,567,"567, 09",Neutral,"""NA""",Neutral,NA
cad_22426,567,"567, 29",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,Neutral,NA
cad_7716,567,"567, 07",Neutral,"""NA""",Neutral,NA
cad_7743,567,"567, 15",Neutral,"""NA""",Neutral,NA
cad_7732,567,"567, 12",Neutral,"""NA""",AffiliationDirectedAbuse,NA
cad_7738,567,"567, 14",Neutral,"""NA""",Neutral,NA
cad_22424,567,"567, 28",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,Neutral,NA
cad_7730,567,"567, 10",Neutral,"""NA""",Neutral,NA
cad_7736,567,"567, 13",Neutral,"""NA""",Neutral,NA
cad_22402,567,"567, 04, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,Neutral,NA
cad_22423,567,"567, 25, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,AffiliationDirectedAbuse,NA
cad_22497,567,"567, 41, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,PersonDirectedAbuse,NA
cad_7864,567,"567, 36, 01",Neutral,"""NA""",Neutral,NA
cad_7878,567,"567, 04, 06",Neutral,"""NA""",Neutral,NA
cad_7899,567,"567, 11, 02",Neutral,"""NA""",Neutral,NA
cad_7908,567,"567, 01, 06",Neutral,"""NA""",Neutral,NA
cad_22496,567,"567, 41, 01",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,PersonDirectedAbuse,NA
cad_22440,567,"567, 16, 04",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,Neutral,NA
cad_8019,567,"567, 40, 01",Neutral,"""NA""",Neutral,NA
cad_8041,567,"567, 24, 01",Neutral,"""NA""",Neutral,NA
cad_22434,567,"567, 04, 05",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,PersonDirectedAbuse,NA
cad_8090,567,"567, 03, 10",Neutral,"""NA""",Neutral,NA
cad_8091,567,"567, 08, 02",Neutral,"""NA""",Neutral,NA
cad_22409,567,"567, 01, 04",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,AffiliationDirectedAbuse,NA
cad_22407,567,"567, 04, 03",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,PersonDirectedAbuse,NA
cad_8135,567,"567, 03, 11",Neutral,"""NA""",Neutral,NA
cad_8259,567,"567, 28, 01",Neutral,"""NA""",Neutral,NA
cad_22427,567,"567, 10, 01",Slur,"""NA""",Neutral,NA
cad_22425,567,"567, 11, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,Neutral,NA
cad_22415,567,"567, 05, 02",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,Neutral,NA
cad_7685,567,"567, 01, 01",Neutral,"""NA""",AffiliationDirectedAbuse,NA
cad_7849,567,"567, 32, 02",Neutral,"""NA""",Neutral,NA
cad_7846,567,"567, 03, 09",Neutral,"""NA""",Neutral,NA
cad_7759,567,"567, 03, 06",Neutral,"""NA""",Neutral,NA
cad_7754,567,"567, 03, 05",Neutral,"""NA""",Neutral,NA
cad_7771,567,"567, 16, 01",Neutral,"""NA""",Neutral,NA
cad_7779,567,"567, 09, 02",Neutral,"""NA""",Neutral,NA
cad_7783,567,"567, 16, 02",Neutral,"""NA""",Neutral,NA
cad_7785,567,"567, 14, 01",Neutral,"""NA""",Neutral,NA
cad_7788,567,"567, 08, 01",Neutral,"""NA""",Neutral,NA
cad_7747,567,"567, 07, 01",Neutral,"""NA""",Neutral,NA
cad_7794,567,"567, 03, 07",Neutral,"""NA""",Neutral,NA
cad_7801,567,"567, 27, 01",Neutral,"""NA""",Neutral,NA
cad_7731,567,"567, 02, 01",Neutral,"""NA""",Neutral,NA
